34166 , 4787 , 82 : 118 , 4438 , 9855 , 6983 , 6847
12068 , 9950 , 115 : 83 , 5296 , 8381 , 2412 , 2296
21555 , 593 , 127 : 107 , 6076 , 1902 , 1431 , 8316
9802 , 6030 , 142 : 149 , 4745 , 7383 , 8454 , 306
42775 , 8300 , 103 : 137 , 7809 , 9158 , 4478 , 604
36855 , 7406 , 130 : 134 , 9577 , 8409 , 4101 , 3797
1481 , 8588 , 88 : 111 , 2034 , 3605 , 9255 , 7328
32647 , 283 , 89 : 124 , 8419 , 7995 , 2256 , 5441
14611 , 3464 , 107 : 100 , 9568 , 6375 , 8508 , 8818
2211 , 2385 , 94 : 117 , 9617 , 2962 , 9386 , 7145
24789 , 8067 , 95 : 127 , 8792 , 1628 , 2564 , 8121
27372 , 8122 , 82 : 113 , 2059 , 4503 , 7387 , 1637
22071 , 10 , 142 : 106 , 9201 , 68 , 2285 , 2421
39781 , 6395 , 136 : 116 , 6459 , 2806 , 2912 , 6046
4618 , 6725 , 85 : 116 , 9850 , 8023 , 9631 , 2196
11760 , 1363 , 106 : 132 , 3883 , 470 , 9842 , 6249
16339 , 528 , 124 : 88 , 1192 , 1245 , 4835 , 3871
18087 , 8279 , 133 : 80 , 6312 , 6075 , 6505 , 7344
4516 , 3529 , 84 : 116 , 7068 , 9822 , 1761 , 8528
36154 , 5557 , 146 : 136 , 4938 , 3672 , 9306 , 8471
15209 , 208 , 100 : 127 , 6063 , 3247 , 956 , 4830
42390 , 6571 , 115 : 139 , 2187 , 8424 , 56 , 7970
6059 , 2642 , 118 : 147 , 8687 , 1807 , 8333 , 3176
24619 , 9903 , 93 : 111 , 3740 , 4083 , 7039 , 7153
44573 , 9993 , 115 : 102 , 6619 , 6975 , 6086 , 7652
28817 , 9314 , 126 : 80 , 8855 , 4951 , 2788 , 4536
40587 , 3213 , 83 : 116 , 847 , 7371 , 2923 , 3534
48272 , 4006 , 127 : 125 , 6932 , 6996 , 8361 , 4105
19506 , 5706 , 95 : 85 , 7028 , 5597 , 495 , 1206
15615 , 3284 , 102 : 87 , 8451 , 8393 , 3652 , 244
46906 , 8008 , 82 : 90 , 9792 , 6404 , 1594 , 9147
16244 , 5866 , 142 : 128 , 4159 , 4767 , 5964 , 6560
31923 , 7336 , 109 : 133 , 1753 , 6989 , 9815 , 376
22250 , 8310 , 137 : 119 , 2075 , 1698 , 4807 , 5641
28094 , 6187 , 133 : 89 , 1144 , 6495 , 7139 , 340
7738 , 8047 , 111 : 104 , 8824 , 9197 , 935 , 5025
4413 , 8671 , 118 : 110 , 5875 , 2905 , 2650 , 8666
14763 , 8880 , 141 : 105 , 8571 , 655 , 4899 , 9721
47262 , 579 , 140 : 122 , 5863 , 7821 , 6073 , 7188
30211 , 5283 , 128 : 122 , 9947 , 7337 , 2213 , 5837
33498 , 3580 , 126 : 132 , 9458 , 2877 , 3645 , 8380
32309 , 2975 , 131 : 145 , 9220 , 85 , 8125 , 3385
3301 , 2560 , 90 : 105 , 5501 , 5707 , 5266 , 5335
24583 , 5776 , 80 : 103 , 3615 , 6761 , 3404 , 184
41572 , 6991 , 118 : 128 , 476 , 1632 , 9647 , 6124
18281 , 6315 , 81 : 84 , 820 , 1113 , 5081 , 855
42089 , 3925 , 109 : 102 , 3351 , 5394 , 8854 , 4335
41320 , 1352 , 84 : 123 , 5550 , 6066 , 587 , 5643
2659 , 4895 , 135 : 148 , 3271 , 1098 , 7339 , 1896
4027 , 5110 , 82 : 147 , 9871 , 7509 , 3407 , 6198
23031 , 9503 , 99 : 120 , 6079 , 1208 , 8556 , 6140
25193 , 8816 , 100 : 144 , 9394 , 6144 , 6496 , 1706
21102 , 8858 , 109 : 108 , 4343 , 6329 , 2362 , 4936
20169 , 4886 , 83 : 97 , 8090 , 7979 , 2458 , 9213
45218 , 4479 , 100 : 115 , 3125 , 591 , 8519 , 2692
38634 , 7089 , 82 : 97 , 8814 , 854 , 9026 , 3195
10644 , 6489 , 102 : 89 , 739 , 615 , 5872 , 4127
16617 , 1143 , 120 : 102 , 8173 , 1499 , 1219 , 4929
11587 , 7417 , 95 : 97 , 1593 , 4049 , 4634 , 1859
18139 , 1854 , 118 : 108 , 3553 , 3720 , 6996 , 7086
2966 , 1520 , 103 : 96 , 4722 , 9869 , 9627 , 2756
41425 , 5344 , 118 : 119 , 5290 , 9587 , 3156 , 6762
23150 , 1644 , 150 : 135 , 1159 , 6339 , 7338 , 2015
38669 , 7571 , 135 : 114 , 8869 , 8806 , 2227 , 809
12394 , 5619 , 116 : 138 , 1942 , 9550 , 6592 , 6474
4564 , 9355 , 100 : 101 , 5447 , 5257 , 8140 , 481
46763 , 1028 , 148 : 146 , 5493 , 3277 , 9426 , 8347
9046 , 6836 , 142 : 92 , 28 , 9962 , 9145 , 3368
258 , 6005 , 147 : 98 , 6154 , 319 , 3931 , 6181
27653 , 6478 , 104 : 147 , 3860 , 7993 , 6092 , 5601
23347 , 944 , 110 : 137 , 6838 , 5871 , 6779 , 8397
33593 , 5629 , 127 : 91 , 2603 , 9741 , 2973 , 691
44396 , 8386 , 84 : 81 , 2446 , 6946 , 4173 , 9127
48583 , 1331 , 137 : 89 , 3056 , 4290 , 6314 , 5484
13048 , 8094 , 133 : 86 , 3777 , 3052 , 8563 , 156
44147 , 1248 , 109 : 143 , 2026 , 7637 , 3816 , 4572
8453 , 6969 , 95 : 149 , 6553 , 9927 , 1680 , 7512
37570 , 910 , 141 : 84 , 6449 , 9116 , 5910 , 1105
30888 , 4175 , 117 : 136 , 3234 , 4082 , 384 , 9129
6716 , 7376 , 88 : 144 , 7650 , 3070 , 1326 , 3795
5580 , 9250 , 141 : 144 , 7868 , 1085 , 9219 , 2039
17737 , 7001 , 92 : 132 , 8804 , 3785 , 7814 , 1147
44798 , 8870 , 117 : 89 , 8311 , 6073 , 7497 , 5691
34715 , 29 , 148 : 140 , 4849 , 9072 , 7296 , 2899
48068 , 7634 , 110 : 81 , 4454 , 3147 , 3446 , 7390
48105 , 5693 , 133 : 124 , 9691 , 214 , 6533 , 2314
26823 , 3972 , 107 : 98 , 3650 , 7320 , 6526 , 2879
19207 , 5365 , 135 : 103 , 178 , 9977 , 433 , 1925
24025 , 1084 , 133 : 129 , 8336 , 1878 , 1934 , 6676
16441 , 4062 , 126 : 131 , 6727 , 5179 , 2514 , 1065
3171 , 7582 , 143 : 88 , 6472 , 2724 , 7018 , 4712
21029 , 6117 , 97 : 86 , 9552 , 6534 , 3862 , 5761
17104 , 6343 , 89 : 126 , 6078 , 6431 , 4272 , 261
36720 , 858 , 147 : 82 , 6160 , 8613 , 3244 , 1071
31419 , 7069 , 106 : 126 , 2447 , 1514 , 1573 , 7317
12536 , 5106 , 119 : 101 , 5327 , 9607 , 7633 , 3403
1816 , 8471 , 121 : 115 , 3374 , 8962 , 1928 , 9973
40050 , 7665 , 123 : 84 , 613 , 1579 , 2987 , 5407
30561 , 8256 , 87 : 85 , 1852 , 2532 , 6397 , 5081
43002 , 3816 , 92 : 123 , 164 , 129 , 6599 , 2901
36101 , 4769 , 130 : 120 , 9530 , 6006 , 83 , 9024
5389 , 2489 , 118 : 141 , 3455 , 3652 , 7690 , 7230
35936 , 3161 , 132 : 109 , 7413 , 5583 , 5919 , 5758
27740 , 9141 , 138 : 91 , 9154 , 4235 , 766 , 9391
24604 , 950 , 124 : 124 , 2269 , 9768 , 8554 , 6218
48180 , 1722 , 146 : 108 , 7612 , 8146 , 3352 , 1894
8870 , 8350 , 102 : 95 , 8782 , 420 , 7115 , 1181
35451 , 4009 , 112 : 90 , 199 , 2522 , 5669 , 6880
37399 , 4202 , 130 : 121 , 6162 , 5718 , 5333 , 7412
37671 , 9736 , 116 : 106 , 8512 , 8591 , 9062 , 9898
22275 , 217 , 149 : 94 , 6074 , 7777 , 843 , 8670
14541 , 7776 , 136 : 104 , 7252 , 2143 , 2762 , 6278
35809 , 5775 , 85 : 105 , 8965 , 8589 , 211 , 8391
21890 , 8519 , 85 : 110 , 1566 , 8265 , 5490 , 8452
46504 , 1384 , 100 : 83 , 1771 , 1681 , 1871 , 6399
22872 , 3879 , 80 : 148 , 804 , 5146 , 4570 , 2081
39173 , 1623 , 106 : 113 , 5928 , 4420 , 1796 , 7746
105 , 2136 , 115 : 80 , 5077 , 5956 , 9016 , 620
24372 , 1660 , 123 : 87 , 1415 , 8993 , 1238 , 139
24205 , 3620 , 114 : 90 , 5832 , 7653 , 3983 , 8392
25842 , 4324 , 117 : 143 , 5850 , 9452 , 5161 , 6001
13804 , 8045 , 131 : 95 , 7802 , 1399 , 93 , 9975
45304 , 9348 , 105 : 146 , 3214 , 1355 , 7790 , 3849
23736 , 5215 , 124 : 142 , 5616 , 7215 , 3143 , 7519
43654 , 1422 , 122 : 147 , 3407 , 6804 , 5292 , 7937
23450 , 7354 , 145 : 116 , 5670 , 4603 , 6191 , 1005
16056 , 2468 , 150 : 121 , 1768 , 2484 , 8584 , 6074
19087 , 838 , 148 : 101 , 7417 , 2871 , 2264 , 184
45291 , 2029 , 91 : 132 , 1346 , 6935 , 1610 , 1807
47047 , 9809 , 105 : 139 , 4341 , 5333 , 8727 , 8115
12907 , 4850 , 82 : 132 , 2576 , 9686 , 9898 , 6685
24176 , 8809 , 110 : 99 , 3323 , 6860 , 1678 , 7586
9254 , 2651 , 109 : 129 , 1004 , 2521 , 4156 , 6310
1794 , 6667 , 150 : 140 , 2121 , 6412 , 598 , 9436
20573 , 994 , 145 : 97 , 8306 , 964 , 7880 , 6890
36117 , 4630 , 90 : 97 , 4204 , 3707 , 6014 , 7702
13554 , 3126 , 128 : 86 , 2665 , 2925 , 7218 , 5380
38475 , 4579 , 135 : 96 , 5819 , 599 , 5290 , 3471
8576 , 2266 , 143 : 108 , 8971 , 6538 , 8073 , 2845
19449 , 4684 , 105 : 101 , 2972 , 6161 , 620 , 3362
29554 , 4326 , 136 : 124 , 1637 , 5855 , 5055 , 9269
3437 , 8704 , 146 : 117 , 2755 , 1329 , 3179 , 223
211 , 14 , 143 : 80 , 5795 , 1863 , 3507 , 2748
49587 , 7372 , 118 : 120 , 9096 , 7073 , 6564 , 9343
40283 , 3596 , 81 : 95 , 332 , 6661 , 4065 , 4172
45505 , 6162 , 142 : 106 , 8459 , 396 , 3813 , 9392
27176 , 8445 , 84 : 138 , 1227 , 4002 , 5081 , 6985
1238 , 656 , 98 : 143 , 8577 , 9569 , 2327 , 6786
39977 , 2533 , 125 : 99 , 7044 , 8133 , 4129 , 500
38675 , 8425 , 83 : 108 , 886 , 1186 , 700 , 9912
35190 , 401 , 145 : 110 , 6408 , 2174 , 7645 , 8248
18228 , 1140 , 146 : 94 , 666 , 4569 , 2826 , 5656
37179 , 2636 , 149 : 100 , 4145 , 1210 , 7173 , 6176
11092 , 9101 , 119 : 144 , 7595 , 5222 , 5112 , 2189
5625 , 841 , 114 : 80 , 5186 , 8736 , 1151 , 6115
16089 , 4280 , 118 : 115 , 77 , 2117 , 8443 , 2685
30035 , 5172 , 137 : 82 , 2838 , 5874 , 9049 , 9236
37551 , 3409 , 116 : 127 , 9376 , 2865 , 1660 , 9441
13976 , 8312 , 118 : 108 , 392 , 190 , 5188 , 2238
36418 , 665 , 145 : 117 , 5739 , 8006 , 8935 , 7054
24267 , 6703 , 118 : 140 , 6877 , 5018 , 8927 , 3193
4663 , 7548 , 149 : 115 , 43 , 8755 , 9328 , 9031
39740 , 2310 , 141 : 99 , 894 , 5293 , 9011 , 7811
30135 , 3215 , 148 : 145 , 5548 , 4409 , 1917 , 6033
14013 , 7661 , 116 : 147 , 7670 , 3312 , 9055 , 4481
7419 , 1053 , 144 : 134 , 6304 , 6782 , 7045 , 2002
2275 , 3084 , 89 : 121 , 365 , 5534 , 8269 , 1161
10208 , 1907 , 121 : 135 , 3233 , 9456 , 7613 , 4295
44202 , 5581 , 130 : 146 , 140 , 8321 , 728 , 6845
17224 , 3501 , 122 : 118 , 317 , 7307 , 2923 , 2530
3469 , 8952 , 104 : 112 , 3409 , 944 , 7153 , 895
17225 , 6969 , 144 : 104 , 7830 , 173 , 8402 , 3617
27256 , 9231 , 117 : 142 , 5423 , 5963 , 2736 , 8266
21014 , 3520 , 108 : 104 , 4629 , 1352 , 8348 , 739
13144 , 4166 , 88 : 81 , 1729 , 199 , 499 , 7481
40028 , 7435 , 142 : 107 , 5780 , 252 , 6198 , 470
24121 , 4151 , 86 : 147 , 3758 , 6255 , 4127 , 6449
33972 , 6317 , 138 : 82 , 5082 , 3266 , 2471 , 8919
229 , 8909 , 94 : 118 , 6368 , 3144 , 5844 , 1986
20027 , 2167 , 118 : 127 , 2595 , 8309 , 6412 , 3468
40035 , 2863 , 145 : 87 , 3136 , 624 , 876 , 1518
2803 , 6289 , 123 : 111 , 4108 , 5976 , 8890 , 8271
3926 , 772 , 119 : 91 , 6074 , 1898 , 6457 , 7293
21885 , 7680 , 148 : 120 , 5455 , 8948 , 9133 , 6247
11362 , 7582 , 136 : 130 , 3501 , 9863 , 9189 , 3069
19016 , 4153 , 135 : 87 , 4419 , 9141 , 194 , 5826
44473 , 7909 , 139 : 135 , 3350 , 5055 , 8169 , 3680
41706 , 7114 , 87 : 124 , 9879 , 5356 , 632 , 6792
26070 , 7936 , 99 : 111 , 5445 , 517 , 2199 , 946
2312 , 3335 , 150 : 113 , 4146 , 9720 , 6401 , 7599
30502 , 3381 , 105 : 121 , 4587 , 1308 , 799 , 6640
12152 , 6846 , 116 : 136 , 5211 , 6830 , 8615 , 8486
47812 , 4237 , 88 : 105 , 4765 , 7850 , 6021 , 5085
25543 , 6019 , 133 : 145 , 8468 , 780 , 4649 , 4201
4152 , 3171 , 80 : 129 , 3445 , 7976 , 5593 , 8371
18541 , 5808 , 124 : 102 , 1139 , 5384 , 5100 , 3395
3027 , 3886 , 103 : 80 , 2659 , 1293 , 8287 , 7750
13899 , 2484 , 97 : 96 , 1591 , 9506 , 8206 , 6672
12912 , 7729 , 108 : 94 , 7766 , 791 , 8603 , 6600
40852 , 2028 , 92 : 114 , 4855 , 2143 , 4437 , 1320
35406 , 8108 , 99 : 132 , 8630 , 8333 , 5221 , 5366
40403 , 1409 , 92 : 137 , 4798 , 1538 , 4006 , 2997
40992 , 5814 , 118 : 144 , 4670 , 5172 , 478 , 1214
27971 , 4654 , 127 : 123 , 2721 , 4333 , 329 , 4996
10409 , 9661 , 125 : 91 , 9617 , 9046 , 6578 , 1623
34527 , 5459 , 97 : 124 , 8477 , 457 , 5010 , 4984
35734 , 789 , 131 : 116 , 9753 , 8825 , 6736 , 7314
3890 , 5702 , 126 : 125 , 1104 , 9133 , 1112 , 8132
33185 , 8317 , 143 : 113 , 944 , 6471 , 4860 , 365
10895 , 7183 , 112 : 89 , 1023 , 7251 , 3670 , 7160
22798 , 7835 , 90 : 112 , 4393 , 2767 , 357 , 8488
9874 , 1567 , 92 : 112 , 6509 , 7174 , 465 , 7040
1323 , 1688 , 123 : 112 , 309 , 6022 , 8447 , 2619
25227 , 7172 , 124 : 102 , 9864 , 8274 , 4016 , 5247
12057 , 8296 , 114 : 120 , 5212 , 2449 , 2812 , 5208
22735 , 2963 , 132 : 80 , 6459 , 9944 , 8518 , 9666
41753 , 270 , 94 : 147 , 4530 , 5293 , 8796 , 215
34518 , 8393 , 144 : 142 , 3068 , 7921 , 7139 , 3479
21012 , 5522 , 136 : 127 , 7721 , 7175 , 4891 , 2961
40921 , 4477 , 104 : 117 , 3229 , 2807 , 1308 , 4879
39583 , 4829 , 80 : 127 , 8193 , 3951 , 8594 , 4565
12604 , 1279 , 115 : 119 , 9026 , 3705 , 6156 , 6041
7773 , 2721 , 113 : 127 , 5349 , 3200 , 5978 , 4398
30206 , 459 , 119 : 126 , 3319 , 3317 , 2194 , 7882
26737 , 8107 , 84 : 96 , 2343 , 247 , 2822 , 5206
24625 , 673 , 118 : 115 , 6176 , 9164 , 2008 , 5851
8536 , 4585 , 136 : 146 , 2936 , 8392 , 4275 , 2507
1178 , 6400 , 98 : 146 , 6210 , 8287 , 4029 , 5744
3331 , 2418 , 116 : 122 , 357 , 4426 , 9174 , 5741
9718 , 2943 , 100 : 105 , 4735 , 8531 , 4287 , 4584
40231 , 7259 , 140 : 128 , 1307 , 7609 , 5432 , 5757
36335 , 622 , 134 : 94 , 4636 , 1948 , 2346 , 4583
47363 , 1381 , 90 : 109 , 1790 , 8431 , 3915 , 4413
48339 , 8319 , 147 : 118 , 9144 , 4403 , 7261 , 2104
34976 , 3396 , 95 : 138 , 4978 , 6684 , 1299 , 6612
23280 , 6354 , 143 : 141 , 6002 , 5211 , 2498 , 2367
42607 , 986 , 119 : 150 , 5549 , 1151 , 5560 , 162
14663 , 1043 , 113 : 117 , 7586 , 2326 , 5866 , 4958
5155 , 1046 , 95 : 119 , 8033 , 5306 , 7970 , 1048
30944 , 3760 , 141 : 122 , 3221 , 4625 , 2075 , 6533
30611 , 3170 , 96 : 85 , 2167 , 1345 , 4413 , 9850
35705 , 8656 , 143 : 134 , 9434 , 2458 , 1476 , 4440
9463 , 488 , 137 : 121 , 8777 , 5460 , 1341 , 4123
12726 , 8680 , 115 : 146 , 188 , 8282 , 7080 , 986
45125 , 6739 , 138 : 86 , 1764 , 4570 , 2238 , 4807
43857 , 1466 , 145 : 99 , 9730 , 8535 , 4291 , 9941
10783 , 1696 , 93 : 87 , 308 , 1061 , 5666 , 8934
2924 , 4679 , 113 : 136 , 948 , 771 , 9035 , 9641
14855 , 231 , 122 : 88 , 1389 , 3909 , 9505 , 642
26227 , 1882 , 132 : 144 , 3086 , 1525 , 1683 , 8189
25638 , 9520 , 91 : 80 , 5100 , 5977 , 7723 , 1415
43388 , 4912 , 132 : 145 , 9638 , 1846 , 1328 , 5939
27236 , 5331 , 96 : 102 , 5070 , 3819 , 2522 , 7931
17339 , 2223 , 105 : 100 , 7071 , 4801 , 7678 , 3385
35833 , 613 , 143 : 148 , 8030 , 4580 , 3076 , 768
41918 , 3216 , 106 : 114 , 7473 , 2065 , 5051 , 9677
13176 , 1137 , 115 : 119 , 2751 , 3203 , 2853 , 8382
38705 , 5667 , 118 : 147 , 9996 , 8917 , 2369 , 5813
35401 , 1115 , 88 : 147 , 3382 , 2368 , 9134 , 5873
45322 , 8140 , 137 : 128 , 4345 , 6526 , 9344 , 5843
21485 , 7973 , 123 : 111 , 7698 , 7948 , 5978 , 4687
45861 , 3464 , 102 : 125 , 2838 , 4968 , 2773 , 3089
43870 , 1308 , 98 : 88 , 5892 , 3269 , 217 , 2171
32417 , 1878 , 117 : 82 , 4129 , 8295 , 2813 , 4476
20006 , 6307 , 90 : 104 , 3222 , 9337 , 7005 , 8778
31506 , 3260 , 114 : 88 , 6813 , 9212 , 2451 , 4162
41900 , 5551 , 94 : 82 , 250 , 2184 , 7027 , 4726
37237 , 980 , 80 : 119 , 1667 , 8972 , 1474 , 3213
289 , 8671 , 94 : 115 , 8954 , 6184 , 8798 , 1527
47283 , 3861 , 130 : 94 , 2811 , 5863 , 9737 , 1195
35272 , 9568 , 87 : 107 , 9367 , 3755 , 4994 , 4606
26967 , 5739 , 149 : 88 , 7045 , 3718 , 4525 , 4875
3372 , 104 , 104 : 122 , 3266 , 8006 , 481 , 7124
15413 , 3923 , 144 : 137 , 2355 , 9866 , 8853 , 1422
25715 , 9454 , 118 : 112 , 5934 , 7678 , 6930 , 3417
23135 , 2098 , 108 : 88 , 8134 , 6264 , 6263 , 3360
3149 , 3518 , 107 : 118 , 7155 , 2874 , 1312 , 4078
9682 , 7149 , 98 : 100 , 2496 , 7049 , 6554 , 8109
10869 , 6172 , 135 : 135 , 3090 , 6831 , 2213 , 5555
28896 , 6765 , 115 : 122 , 3387 , 1125 , 2062 , 749
13469 , 1053 , 130 : 82 , 2361 , 7386 , 3662 , 4630
40180 , 965 , 130 : 84 , 8047 , 8312 , 3831 , 695
48009 , 1656 , 127 : 107 , 8836 , 2103 , 9396 , 2218
45791 , 2224 , 114 : 96 , 9584 , 667 , 4120 , 8272
34848 , 1288 , 119 : 130 , 8055 , 9184 , 2149 , 6851
197 , 5001 , 88 : 131 , 3391 , 5215 , 8040 , 1909
44753 , 9550 , 127 : 111 , 8943 , 6911 , 990 , 386
3417 , 7757 , 115 : 134 , 9389 , 9421 , 5036 , 9637
27038 , 3484 , 120 : 97 , 5679 , 9694 , 5917 , 4175
21327 , 7689 , 140 : 125 , 3395 , 3322 , 8074 , 7892
21023 , 360 , 98 : 130 , 961 , 6927 , 2813 , 8557
36019 , 2518 , 106 : 93 , 1478 , 799 , 8805 , 9125
29153 , 1793 , 112 : 87 , 3851 , 8863 , 3369 , 7545
25540 , 1835 , 85 : 103 , 2108 , 3068 , 7445 , 6265
1996 , 366 , 113 : 109 , 460 , 2654 , 5822 , 6330
14596 , 5748 , 104 : 121 , 5777 , 1801 , 2782 , 6
18055 , 3163 , 124 : 100 , 7848 , 7316 , 3586 , 1506
43919 , 1025 , 135 : 113 , 443 , 6728 , 9558 , 7797
35541 , 8223 , 142 : 150 , 5254 , 75 , 230 , 273
17203 , 8339 , 103 : 103 , 1278 , 3076 , 7551 , 5924
9552 , 4948 , 119 : 89 , 3247 , 1639 , 894 , 4279
8420 , 63 , 146 : 136 , 9637 , 5892 , 4406 , 7760
15242 , 991 , 139 : 140 , 5379 , 8002 , 9018 , 2672
26015 , 43 , 136 : 112 , 3823 , 1825 , 9690 , 6857
21653 , 7203 , 103 : 98 , 7593 , 8160 , 7507 , 1080
38731 , 3320 , 132 : 142 , 9059 , 9152 , 7855 , 8207
47424 , 2208 , 119 : 149 , 3204 , 5283 , 8652 , 8534
36054 , 6627 , 131 : 80 , 2380 , 8523 , 2413 , 7853
5023 , 9195 , 139 : 102 , 8174 , 2701 , 878 , 7258
20724 , 3170 , 120 : 117 , 9649 , 4480 , 4149 , 3034
24728 , 2910 , 97 : 88 , 3966 , 4321 , 1500 , 461
1985 , 4439 , 115 : 98 , 7827 , 3598 , 1679 , 867
3688 , 8628 , 83 : 103 , 8015 , 8989 , 1147 , 8593
15442 , 7930 , 110 : 133 , 973 , 3193 , 8172 , 7567
31795 , 9451 , 92 : 112 , 3502 , 1898 , 5095 , 8177
35100 , 3625 , 133 : 126 , 706 , 7735 , 198 , 7378
23424 , 1423 , 95 : 146 , 4564 , 4850 , 1943 , 4030
3650 , 7996 , 115 : 125 , 6685 , 4732 , 7934 , 7886
24239 , 4518 , 135 : 134 , 8782 , 3466 , 1208 , 1389
7249 , 2586 , 102 : 117 , 5866 , 4231 , 2433 , 4424
18070 , 9382 , 125 : 108 , 1908 , 8112 , 8560 , 5568
22484 , 6864 , 122 : 134 , 6398 , 8160 , 8677 , 6409
23942 , 4674 , 84 : 107 , 5742 , 3000 , 3514 , 7150
19361 , 4805 , 116 : 148 , 4423 , 2208 , 2848 , 2784
6357 , 5304 , 88 : 134 , 9512 , 5075 , 6270 , 6150
3891 , 3021 , 105 : 102 , 6151 , 4694 , 3880 , 1159
2135 , 8399 , 142 : 97 , 5 , 9863 , 1402 , 5720
31831 , 8726 , 100 : 126 , 6918 , 8011 , 673 , 8894
34295 , 2092 , 138 : 136 , 7574 , 4772 , 5109 , 1086
26534 , 4196 , 97 : 125 , 1031 , 727 , 8778 , 7053
6817 , 4657 , 100 : 138 , 5810 , 9592 , 1292 , 4613
35967 , 7257 , 111 : 109 , 2825 , 8261 , 6573 , 6528
37285 , 9909 , 89 : 117 , 1790 , 1517 , 356 , 3356
1513 , 3596 , 83 : 121 , 5154 , 5555 , 2218 , 4360
7302 , 5538 , 127 : 141 , 506 , 5403 , 6727 , 1924
2585 , 6678 , 122 : 136 , 9368 , 5717 , 4300 , 3024
3950 , 1585 , 91 : 129 , 33 , 1615 , 4571 , 875
21775 , 2269 , 129 : 117 , 7251 , 4224 , 2080 , 3016
10171 , 3736 , 121 : 116 , 1010 , 7033 , 363 , 5821
40529 , 9489 , 141 : 85 , 7092 , 4685 , 5030 , 9004
29855 , 2963 , 145 : 110 , 4459 , 2789 , 310 , 8433
49977 , 5487 , 96 : 134 , 2867 , 9272 , 1432 , 5127
7642 , 8006 , 84 : 90 , 8882 , 6947 , 3426 , 8039
24972 , 1640 , 92 : 106 , 7984 , 9507 , 9257 , 3099
3406 , 1054 , 141 : 116 , 1858 , 7430 , 5381 , 1304
35229 , 6156 , 82 : 81 , 5726 , 2573 , 7338 , 5075
8566 , 6795 , 130 : 87 , 979 , 7115 , 1024 , 1752
18651 , 7354 , 111 : 116 , 4 , 2093 , 7909 , 2308
7519 , 9501 , 114 : 110 , 6556 , 5295 , 7607 , 2200
10217 , 6388 , 125 : 124 , 1403 , 8605 , 7328 , 557
66 , 866 , 85 : 81 , 4972 , 7274 , 5706 , 1763
21929 , 4532 , 145 : 135 , 2014 , 4156 , 1150 , 7213
29367 , 5117 , 106 : 127 , 9442 , 1044 , 5615 , 7590
10721 , 1684 , 82 : 137 , 7403 , 7137 , 6995 , 7213
4289 , 8097 , 107 : 103 , 4206 , 3820 , 850 , 1428
2086 , 8835 , 103 : 94 , 5518 , 9933 , 5418 , 7286
35260 , 3504 , 108 : 136 , 568 , 8385 , 3059 , 8492
48822 , 8683 , 126 : 105 , 12 , 7597 , 3344 , 5965
24553 , 382 , 82 : 86 , 8060 , 3685 , 4046 , 86
30873 , 6632 , 141 : 134 , 2322 , 2375 , 8893 , 3941
4146 , 752 , 93 : 105 , 3129 , 8289 , 3687 , 3449
29448 , 7551 , 84 : 81 , 1373 , 9932 , 7259 , 7535
39874 , 2179 , 119 : 136 , 8745 , 8829 , 5935 , 1536
31832 , 8488 , 92 : 102 , 5241 , 5515 , 7533 , 6276
24937 , 9469 , 135 : 95 , 8853 , 4138 , 1784 , 7975
46711 , 3318 , 95 : 123 , 3637 , 6197 , 2563 , 747
12476 , 9656 , 86 : 137 , 7153 , 7764 , 3332 , 8323
47542 , 7549 , 133 : 87 , 9824 , 8799 , 9574 , 805
25079 , 3069 , 93 : 120 , 774 , 4413 , 4330 , 9763
10823 , 8715 , 83 : 133 , 78 , 4094 , 8343 , 6518
21285 , 8502 , 103 : 143 , 594 , 4127 , 4652 , 9952
33578 , 4129 , 135 : 87 , 4281 , 8703 , 9356 , 3072
12825 , 3946 , 99 : 142 , 8004 , 5574 , 6632 , 8405
27025 , 651 , 111 : 100 , 571 , 6175 , 6022 , 2199
27831 , 1365 , 128 : 107 , 8294 , 8382 , 3435 , 3294
9730 , 6118 , 101 : 102 , 7638 , 3191 , 5311 , 7822
16936 , 1810 , 139 : 124 , 3874 , 9351 , 7900 , 6039
16942 , 428 , 149 : 86 , 7477 , 2276 , 4146 , 5232
14156 , 2498 , 104 : 121 , 9604 , 4949 , 6255 , 7380
11300 , 7465 , 102 : 103 , 5639 , 939 , 3924 , 2458
15863 , 9191 , 80 : 125 , 9660 , 9450 , 4524 , 8424
2589 , 5853 , 139 : 135 , 7006 , 2957 , 1160 , 6429
16950 , 2286 , 90 : 146 , 9592 , 2221 , 1995 , 2231
47723 , 5619 , 132 : 121 , 9416 , 3066 , 6419 , 6870
23109 , 9910 , 147 : 147 , 7920 , 5509 , 5425 , 4187
8741 , 3390 , 85 : 91 , 6779 , 9336 , 4727 , 9961
888 , 750 , 120 : 111 , 8096 , 1542 , 5720 , 6644
49835 , 1691 , 102 : 147 , 1420 , 2014 , 3039 , 8389
2074 , 1231 , 84 : 138 , 5384 , 1142 , 229 , 2158
25129 , 5421 , 148 : 100 , 3697 , 1803 , 6872 , 3126
719 , 6717 , 96 : 84 , 5969 , 3708 , 4031 , 3838
35728 , 3271 , 142 : 82 , 3496 , 476 , 2987 , 526
21174 , 36 , 84 : 130 , 4392 , 3990 , 4764 , 9683
4610 , 5463 , 100 : 102 , 1170 , 3329 , 7018 , 2492
